
[+] General Parameters:
Training data:	/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/mfd-consult.dk/foldsSAME/train_ps
Test data:	/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/mfd-consult.dk/foldsSAME/test_ps
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	RR@5
Test metric:	RR@5
Feature normalization: No

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data


Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/mfd-consult.dk/foldsSAME/train_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/mfd-consult.dk/foldsSAME/train_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/mfd-consult.dk/foldsSAME/train_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/mfd-consult.dk/foldsSAME/train_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/mfd-consult.dk/foldsSAME/train_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/mfd-consult.dk/foldsSAME/train_ps]... [Done.]            
(149 ranked lists, 44700 entries read)

Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/mfd-consult.dk/foldsSAME/test_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/mfd-consult.dk/foldsSAME/test_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/mfd-consult.dk/foldsSAME/test_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/mfd-consult.dk/foldsSAME/test_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/mfd-consult.dk/foldsSAME/test_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/mfd-consult.dk/foldsSAME/test_ps]... [Done.]            
(143 ranked lists, 42900 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | RR@5-T    | RR@5-V    | 
---------------------------------
1       | 0.1259    | 
2       | 0.4716    | 
3       | 0.4917    | 
4       | 0.4953    | 
5       | 0.4953    | 
6       | 0.4953    | 
7       | 0.4979    | 
8       | 0.5013    | 
9       | 0.5013    | 
10      | 0.5013    | 
11      | 0.5025    | 
12      | 0.5023    | 
13      | 0.5056    | 
14      | 0.5056    | 
15      | 0.5056    | 
16      | 0.5056    | 
17      | 0.5055    | 
18      | 0.5305    | 
19      | 0.5509    | 
20      | 0.5525    | 
21      | 0.5532    | 
22      | 0.6013    | 
23      | 0.6263    | 
24      | 0.6218    | 
25      | 0.6285    | 
26      | 0.6283    | 
27      | 0.6283    | 
28      | 0.628     | 
29      | 0.627     | 
30      | 0.6305    | 
31      | 0.6305    | 
32      | 0.6341    | 
33      | 0.6298    | 
34      | 0.631     | 
35      | 0.6312    | 
36      | 0.6455    | 
37      | 0.6642    | 
38      | 0.666     | 
39      | 0.669     | 
40      | 0.6834    | 
41      | 0.683     | 
42      | 0.6836    | 
43      | 0.6849    | 
44      | 0.686     | 
45      | 0.6905    | 
46      | 0.6948    | 
47      | 0.7206    | 
48      | 0.7248    | 
49      | 0.7262    | 
50      | 0.7238    | 
51      | 0.7268    | 
52      | 0.7268    | 
53      | 0.7305    | 
54      | 0.7315    | 
55      | 0.7327    | 
56      | 0.7344    | 
57      | 0.7379    | 
58      | 0.7387    | 
59      | 0.7389    | 
60      | 0.742     | 
61      | 0.7542    | 
62      | 0.7578    | 
63      | 0.7585    | 
64      | 0.7649    | 
65      | 0.7688    | 
66      | 0.7613    | 
67      | 0.7604    | 
68      | 0.7606    | 
69      | 0.7615    | 
70      | 0.7617    | 
71      | 0.764     | 
72      | 0.7596    | 
73      | 0.7579    | 
74      | 0.7604    | 
75      | 0.7599    | 
76      | 0.7599    | 
77      | 0.7619    | 
78      | 0.7616    | 
79      | 0.7603    | 
80      | 0.7606    | 
81      | 0.7685    | 
82      | 0.7675    | 
83      | 0.7675    | 
84      | 0.7698    | 
85      | 0.7694    | 
86      | 0.7695    | 
87      | 0.7704    | 
88      | 0.771     | 
89      | 0.771     | 
90      | 0.771     | 
91      | 0.771     | 
92      | 0.7723    | 
93      | 0.7723    | 
94      | 0.7688    | 
95      | 0.7682    | 
96      | 0.7682    | 
97      | 0.775     | 
98      | 0.775     | 
99      | 0.7806    | 
100     | 0.7817    | 
