
[+] General Parameters:
Training data:	/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsPOP/train_ps
Test data:	/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsPOP/test_ps
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	RR@5
Test metric:	RR@5
Feature normalization: No

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data


Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsPOP/train_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsPOP/train_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsPOP/train_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsPOP/train_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsPOP/train_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsPOP/train_ps]... [Done.]            
(149 ranked lists, 44700 entries read)

Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsPOP/test_ps]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsPOP/test_ps]... [Done.]            
(16 ranked lists, 4800 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | RR@5-T    | RR@5-V    | 
---------------------------------
1       | 0.1308    | 
2       | 0.5424    | 
3       | 0.5634    | 
4       | 0.5599    | 
5       | 0.5599    | 
6       | 0.5672    | 
7       | 0.5769    | 
8       | 0.5769    | 
9       | 0.5769    | 
10      | 0.5769    | 
11      | 0.5771    | 
12      | 0.5771    | 
13      | 0.5799    | 
14      | 0.5799    | 
15      | 0.5801    | 
16      | 0.5812    | 
17      | 0.5812    | 
18      | 0.6092    | 
19      | 0.627     | 
20      | 0.627     | 
21      | 0.6281    | 
22      | 0.6287    | 
23      | 0.6277    | 
24      | 0.6325    | 
25      | 0.6325    | 
26      | 0.6362    | 
27      | 0.6491    | 
28      | 0.6568    | 
29      | 0.6602    | 
30      | 0.6682    | 
31      | 0.6686    | 
32      | 0.6767    | 
33      | 0.688     | 
34      | 0.6988    | 
35      | 0.7079    | 
36      | 0.7084    | 
37      | 0.7104    | 
38      | 0.7143    | 
39      | 0.7153    | 
40      | 0.7101    | 
41      | 0.7139    | 
42      | 0.7176    | 
43      | 0.7176    | 
44      | 0.7213    | 
45      | 0.7256    | 
46      | 0.7371    | 
47      | 0.7383    | 
48      | 0.7431    | 
49      | 0.7497    | 
50      | 0.7573    | 
51      | 0.7573    | 
52      | 0.7614    | 
53      | 0.7652    | 
54      | 0.7696    | 
55      | 0.7752    | 
56      | 0.7756    | 
57      | 0.778     | 
58      | 0.7861    | 
59      | 0.785     | 
60      | 0.7858    | 
61      | 0.7858    | 
62      | 0.7858    | 
63      | 0.7858    | 
64      | 0.7858    | 
65      | 0.7858    | 
66      | 0.7858    | 
67      | 0.7869    | 
68      | 0.7869    | 
69      | 0.7869    | 
70      | 0.7869    | 
71      | 0.788     | 
72      | 0.7881    | 
73      | 0.7881    | 
74      | 0.7885    | 
75      | 0.7874    | 
76      | 0.7874    | 
77      | 0.7863    | 
78      | 0.7863    | 
79      | 0.7883    | 
80      | 0.7883    | 
81      | 0.7784    | 
82      | 0.783     | 
83      | 0.7832    | 
84      | 0.7829    | 
85      | 0.7832    | 
86      | 0.7832    | 
87      | 0.7799    | 
88      | 0.78      | 
89      | 0.7812    | 
90      | 0.7812    | 
91      | 0.7812    | 
92      | 0.7812    | 
93      | 0.7812    | 
